Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,season_end,position,off_score,def_score,score,label_off,label_def,label_overall,label
11791,Enes Freedom,BOS,30.0,208.28,113.398,,Turkey,2011,1,3,35,3.7,4.6,0.2,7.8,0.143,0.2189999999999999,0.129,0.585,0.027,2021-22,2022,PF,-0.4767992539259043,1.282410471336265,0.40280560870518034,0,1,0,0
12493,Deni Avdija,WAS,22.0,205.74,95.25432,,Israel,2020,1,9,76,9.2,6.4,2.8,-0.8,0.038,0.196,0.165,0.535,0.142,2022-23,2023,PF,0.05296972083015461,0.6766639044675811,0.36481681264886784,0,0,0,0
10617,Marcus Derrickson,GSW,23.0,200.66,112.944408,,USA,Undrafted,Undrafted,Undrafted,11,4.2,1.2,0.1,-7.2,0.104,0.063,0.235,0.653,0.026,2018-19,2019,SF,-0.21806540749589098,-0.3675108474130791,-0.292788127454485,0,0,0,0
12659,Kenyon Martin Jr.,HOU,22.0,200.66,97.52228,,USA,2020,2,52,82,12.7,5.5,1.5,-8.0,0.052,0.143,0.16,0.635,0.079,2022-23,2023,SF,0.21850645835754284,0.0927318472449859,0.15561915280126437,0,0,0,0
11659,Nicolo Melli,DAL,30.0,205.74,107.047712,,Italy,Undrafted,Undrafted,Undrafted,45,3.0,2.7,1.0,1.1,0.046,0.166,0.123,0.441,0.108,2020-21,2021,PF,-0.7754943638728266,0.611951932531489,-0.08177121567066875,0,0,0,0
11886,Cassius Stanley,DET,22.0,195.58,86.18248,Duke,USA,2020,2,54,9,5.8,2.1,0.4,-4.3,0.0279999999999999,0.084,0.148,0.516,0.043,2021-22,2022,SG,-0.5728413155620244,-0.790734465295847,-0.6817878904289357,0,0,0,0
12703,Kyle Lowry,MIA,37.0,182.88,88.904032,Villanova,USA,2006,1,24,55,11.2,4.1,5.1,1.1,0.025,0.1119999999999999,0.162,0.565,0.233,2022-23,2023,PG,0.5391052743791028,-0.8247509914643182,-0.14282285854260768,0,0,0,0
10201,Isaiah Briscoe,ORL,23.0,190.5,97.52228,,USA,Undrafted,Undrafted,Undrafted,39,3.5,1.9,2.2,2.0,0.008,0.111,0.139,0.455,0.226,2018-19,2019,SG,-0.5657720012992267,-0.47476585938665183,-0.5202689303429393,0,0,0,0
12429,Tre Mann,OKC,22.0,190.5,80.73937600000001,Florida,USA,2021,1,18,67,7.7,2.3,1.8,1.0,0.021,0.104,0.2,0.492,0.144,2022-23,2023,SG,-0.213436033029179,-0.8405061190532536,-0.5269710760412163,0,0,0,0
12121,Lance Stephenson,IND,31.0,195.58,95.25432,Cincinnati,USA,2010,2,40,46,8.3,2.8,3.6,-7.0,0.0139999999999999,0.149,0.2189999999999999,0.536,0.298,2021-22,2022,SG,0.19144077907350282,-0.029033373135036608,0.0812037029692331,0,0,0,0
